"id","response_id","respondent_id","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","originality","utility","surprise","human","semdis"
907,20160744,"BP20160019","book","To build with (several)",NA,NA,NA,3,3,3,3,3,3,"human",0.65493568778038
908,20160745,"BP20160019","book","to browse through ",NA,NA,NA,1,5,1,1,5,1,"human",0.603364497423172
909,20160746,"BP20160019","book","to tear out leaves",NA,NA,NA,2,4,1,2,4,1,"human",0.620157957077026
910,20160747,"BP20160019","book","to cut out",NA,NA,NA,2,4,1,2,4,1,"human",0.633062034845352
911,20160748,"BP20160019","book","to throw",NA,NA,NA,2,4,1,2,4,1,"human",0.673748850822449
913,20160750,"BP20160019","book","as a hole stopper",NA,NA,NA,4,3,3,4,3,3,"human",0.73035129904747
914,20160751,"BP20160019","book","To fill up the case ",NA,NA,NA,1,5,1,1,5,1,"human",0.565855711698532
915,20160752,"BP20160019","book","to register",NA,NA,NA,2,3,1,2,3,1,"human",0.682084590196609
916,20160753,"BP20160019","book","for inspiration",NA,NA,NA,2,4,1,2,4,1,"human",0.541518986225128
917,20160845,"BP20160020","book","read",NA,NA,NA,1,5,1,1,5,1,"human",0.344389081001282
918,20160846,"BP20160020","book","burn",NA,NA,NA,2,4,2,2,4,2,"human",0.846025124192238
919,20160847,"BP20160020","book","Tear out pages and throw them out the window like confetti",NA,NA,NA,3,3,2,3,3,2,"human",0.54706147313118
920,20160848,"BP20160020","book","write",NA,NA,NA,1,5,1,1,5,1,"human",0.468401432037354
921,20160849,"BP20160020","book","hit someone on the head",NA,NA,NA,3,4,2,3,4,2,"human",0.577596366405487
922,20160850,"BP20160020","book","clench hard as a statement",NA,NA,NA,1,5,2,1,5,2,"human",0.610111445188522
923,20160851,"BP20160020","book","standing on it as a stepping stone",3,4,3,3,4,3,3,4,3,"human",0.624003112316132
924,20160852,"BP20160020","book","throw down",NA,NA,NA,2,3,1,2,3,1,"human",0.707837998867035
925,20160853,"BP20160020","book","sell",NA,NA,NA,2,3,1,2,3,1,"human",0.707492619752884
926,20160854,"BP20160020","book","Buy",NA,NA,NA,1,3,1,1,3,1,"human",0.711521565914154
927,20160855,"BP20160020","book","as a book stand to hang on the wall, bookcase of books",4,3,3,4,3,4,4,3,3,"human",0.344363987445831
928,20160856,"BP20160020","book","put in the closet",NA,NA,NA,2,5,1,2,5,1,"human",0.569244623184204
929,20160857,"BP20160020","book","as an ornamental object in the room",NA,NA,NA,2,5,2,2,5,2,"human",0.602939814329147
930,20160858,"BP20160020","book","collect",NA,NA,NA,2,3,1,2,3,1,"human",0.798665851354599
931,20160859,"BP20160020","book","build a library",NA,NA,NA,4,1,4,4,1,4,"human",0.581840604543686
932,20160860,"BP20160020","book","study",NA,NA,NA,1,4,1,1,4,1,"human",0.614868342876434
933,20160861,"BP20160020","book","Mark in it",NA,NA,NA,1,5,1,1,5,1,"human",0.582969397306442
934,20160862,"BP20160020","book","reveal things",NA,NA,NA,2,3,2,2,3,2,"human",0.574090272188187
935,20160863,"BP20160020","book","refer to it",NA,NA,NA,1,3,1,1,3,1,"human",0.554685771465302
937,20160963,"BP20160023","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
938,20160964,"BP20160023","book","board",3,3,2,3,3,2,3,3,2,"human",0.749565452337265
939,20160965,"BP20160023","book","paint cloth",NA,NA,NA,4,4,4,4,4,4,"human",0.712659776210785
940,20160966,"BP20160023","book","hat",NA,NA,NA,4,2,3,4,2,3,"human",0.812419340014458
941,20160967,"BP20160023","book","raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.643961817026138
942,20160968,"BP20160023","book","make music, a kind of drum it is",NA,NA,NA,4,5,3,4,5,3,"human",0.545929551124573
943,20160969,"BP20160023","book","so that the table is not slanted",NA,NA,NA,2,4,2,2,4,2,"human",0.551419854164124
944,20160970,"BP20160023","book","as a gift package",NA,NA,NA,3,4,3,3,4,3,"human",0.541388213634491
945,20161052,"BP20160024","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
946,20161100,"BP20160025","book","notebook",NA,NA,NA,1,5,1,1,5,1,"human",0.760667100548744
947,20161101,"BP20160025","book","chair",3,3,3,4,3,4,3,3,3,"human",0.793410256505013
948,20161102,"BP20160025","book","table",NA,NA,NA,3,4,3,3,4,3,"human",0.747078984975815
949,20161103,"BP20160025","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
950,20161104,"BP20160025","book","shelf on the wall",NA,NA,NA,3,3,4,3,3,4,"human",0.604605972766876
951,20161105,"BP20160025","book","tunnel",NA,NA,NA,5,1,2,5,1,2,"human",0.980641819536686
952,20161106,"BP20160025","book","wrap",NA,NA,NA,3,3,3,3,3,3,"human",0.806711867451668
954,20161150,"BP20160026","book","support for furniture",NA,NA,NA,3,4,2,3,4,2,"human",0.703618049621582
955,20161151,"BP20160026","book","tear up paper as a way of stress relief",NA,NA,NA,3,5,2,3,5,2,"human",0.538771033287048
956,20161152,"BP20160026","book","to dye in",NA,NA,NA,3,3,2,3,3,2,"human",0.684543907642365
957,20161153,"BP20160026","book","separation for in a closet",3,4,3,3,3,4,3,4,3,"human",0.626034438610077
958,20161154,"BP20160026","book","use as bookshelf",NA,NA,NA,3,4,4,3,4,4,"human",0.512885421514511
959,20161155,"BP20160026","book","gluing to the wall as decoration",NA,NA,NA,2,4,3,2,4,3,"human",0.658488035202026
960,20161156,"BP20160026","book","bookmaking: the sport",NA,NA,NA,3,4,3,3,4,3,"human",0.642461895942688
961,20161199,"BP20160027","book","doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
962,20161200,"BP20160027","book","to get the table legs even",NA,NA,NA,3,4,2,3,4,2,"human",0.571590602397919
963,20161201,"BP20160027","book","ladder",NA,NA,NA,5,2,3,5,2,3,"human",0.902664214372635
964,20161202,"BP20160027","book","smooth out crumpled papers",2,5,1,2,5,1,2,5,1,"human",0.629889369010925
965,20161203,"BP20160027","book","make fire with it",NA,NA,NA,2,4,2,2,4,2,"human",0.611389368772507
966,20161238,"BP20160028","book","hit someone",NA,NA,NA,3,4,1,3,4,1,"human",0.642269194126129
967,20161239,"BP20160028","book","read out",NA,NA,NA,1,5,1,1,5,1,"human",0.357358038425446
968,20161240,"BP20160028","book","learn from",NA,NA,NA,1,5,1,1,5,1,"human",0.582059234380722
969,20161241,"BP20160028","book","task book",NA,NA,NA,1,5,1,1,5,1,"human",0.186238706111908
970,20161242,"BP20160028","book","in drawing",NA,NA,NA,2,4,2,2,4,2,"human",0.591281205415726
971,20161283,"BP20160029","book","weapon",NA,NA,NA,3,3,2,3,3,2,"human",0.876172229647636
972,20161284,"BP20160029","book","firelighter",NA,NA,NA,2,4,2,2,4,2,"human",0.807355612516403
973,20161285,"BP20160029","book","fuel (fireplace)",NA,NA,NA,2,4,2,2,4,2,"human",0.847784832119942
974,20161286,"BP20160029","book","toilet paper",NA,NA,NA,3,4,2,3,4,2,"human",0.616801410913467
975,20161287,"BP20160029","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
976,20161342,"BP20160030","book","E-reader",NA,NA,NA,1,1,1,1,1,1,"human",0.604213118553162
978,20161344,"BP20160030","book","notebook with pen",NA,NA,NA,1,5,1,1,5,1,"human",0.638099193572998
983,20161349,"BP20160030","book","chalkboard ",NA,NA,NA,4,3,3,4,3,3,"human",0.836933791637421
985,20161351,"BP20160030","book","portray",NA,NA,NA,2,3,2,2,3,2,"human",0.791416302323341
986,20161352,"BP20160030","book","Create theater piece",NA,NA,NA,3,3,2,3,3,2,"human",0.602963864803314
987,20161353,"BP20160030","book","Create film",NA,NA,NA,3,1,2,3,1,2,"human",0.595395505428314
988,20161399,"BP20160035","book","read",NA,NA,NA,1,5,1,1,5,1,"human",0.344389081001282
989,20161400,"BP20160035","book","stack to raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.599973887205124
990,20161401,"BP20160035","book","put on paper for smoothing",NA,NA,NA,2,4,1,2,4,1,"human",0.552812278270721
991,20161402,"BP20160035","book","capture loose papers",NA,NA,NA,1,5,1,1,5,1,"human",0.615880459547043
992,20161453,"BP20160036","book","Building stacks with you",NA,NA,NA,3,3,3,3,3,3,"human",0.576508849859238
993,20161454,"BP20160036","book","bookend",NA,NA,NA,2,4,2,2,4,2,"human",0.900806628167629
994,20161455,"BP20160036","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
995,20161456,"BP20160036","book","build a labyrinth with it",NA,NA,NA,5,3,4,5,3,4,"human",0.593096286058426
996,20161457,"BP20160036","book","tear out a page and make a collage of it",NA,NA,NA,2,5,2,2,5,2,"human",0.480868577957153
997,20161458,"BP20160036","book","play dominoes with",NA,NA,NA,5,4,5,5,4,5,"human",0.71904593706131
998,20161484,"BP20160037","book","handkerchief",NA,NA,NA,4,3,4,4,3,4,"human",0.914740212261677
999,20161485,"BP20160037","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
1000,20161486,"BP20160037","book","hat",NA,NA,NA,4,2,3,4,2,3,"human",0.812419340014458
1001,20161523,"BP20160038","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
1002,20161524,"BP20160038","book","raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.643961817026138
1003,20161525,"BP20160038","book","doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
1004,20161526,"BP20160038","book","wall shelf",NA,NA,NA,3,3,4,3,3,4,"human",0.727559149265289
1005,20161559,"BP20160039","book","read",NA,NA,NA,1,5,1,1,5,1,"human",0.344389081001282
1006,20161560,"BP20160039","book","strike",NA,NA,NA,2,3,2,2,3,2,"human",0.869108840823174
1007,20161561,"BP20160039","book","to keep fire going",NA,NA,NA,2,4,2,2,4,2,"human",0.620125561952591
1008,20161562,"BP20160039","book","use as a building block",NA,NA,NA,3,3,3,3,3,3,"human",0.6375552713871
1009,20161563,"BP20160039","book","put down as art",NA,NA,NA,2,4,2,2,4,2,"human",0.511041790246964
1010,20161564,"BP20160039","book","get inspired",NA,NA,NA,2,4,1,2,4,1,"human",0.498215317726135
1011,20161602,"BP20160040","book","bookend",NA,NA,NA,2,4,2,2,4,2,"human",0.900806628167629
1012,20161640,"BP20160042","book","Beat",NA,NA,NA,2,3,2,2,3,2,"human",0.817003831267357
1013,20161641,"BP20160042","book","sit on",NA,NA,NA,3,4,3,3,4,3,"human",0.670776575803757
1014,20161642,"BP20160042","book","use as a pillow ",3,3,3,3,3,3,3,3,3,"human",0.602436989545822
1015,20161643,"BP20160042","book","use to elevate something",NA,NA,NA,2,4,2,2,4,2,"human",0.645873337984085
1016,20161644,"BP20160042","book","use as a stool",NA,NA,NA,3,4,3,3,4,3,"human",0.645354300737381
1017,20161685,"BP20160043","book","bookend",NA,NA,NA,2,4,2,2,4,2,"human",0.900806628167629
1018,20161686,"BP20160043","book","fuel to keep the fire going",NA,NA,NA,2,4,2,2,4,2,"human",0.62442672252655
1019,20161687,"BP20160043","book","folding airplanes",NA,NA,NA,2,4,2,2,4,2,"human",0.7813431173563
1020,20161688,"BP20160043","book","cut a hole in it so that it becomes a secret store",NA,NA,NA,3,5,3,3,5,3,"human",0.547205895185471
1021,20161689,"BP20160043","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
1022,20161690,"BP20160043","book","wobbly table to straighten",NA,NA,NA,3,4,2,3,4,2,"human",0.736616551876068
1023,20161691,"BP20160043","book","toilet paper",NA,NA,NA,3,4,2,3,4,2,"human",0.616801410913467
1024,20161731,"BP20160044","book","Doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
1025,20161732,"BP20160044","book","Fire Equipment",NA,NA,NA,2,4,2,2,4,2,"human",0.808917596936226
1026,20161733,"BP20160044","book","raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.643961817026138
1027,20161734,"BP20160044","book","Scripture",NA,NA,NA,1,5,1,1,5,1,"human",0.638537168502808
1028,20161788,"BP20160045","book","fire",NA,NA,NA,2,4,2,2,4,2,"human",0.838207855820656
1029,20161789,"BP20160045","book","art",NA,NA,NA,3,4,2,3,4,2,"human",0.604151606559753
1030,20161790,"BP20160045","book","raise the table",NA,NA,NA,2,4,2,2,4,2,"human",0.630675256252289
1031,20161791,"BP20160045","book","space filling",NA,NA,NA,1,4,1,1,4,1,"human",0.770626828074455
1032,20161792,"BP20160045","book","show off with a bookcase",1,5,1,1,5,1,1,5,1,"human",0.544790536165237
1033,20161793,"BP20160045","book","origami",NA,NA,NA,3,4,2,3,4,2,"human",0.778218552470207
1034,20161794,"BP20160045","book","paper shreds for the surprise",NA,NA,NA,2,4,2,2,4,2,"human",0.500090390443802
1035,20161795,"BP20160045","book","toilet paper",NA,NA,NA,3,4,2,3,4,2,"human",0.616801410913467
1036,20161796,"BP20160045","book","diaper",NA,NA,NA,5,3,4,5,3,4,"human",0.835930019617081
1038,20161798,"BP20160045","book","curtain",NA,NA,NA,5,2,5,5,2,5,"human",0.859099358320236
1039,20161866,"BP20160046","book","bookmark",NA,NA,NA,2,4,3,2,4,3,"human",0.738261818885803
1040,20161867,"BP20160046","book","book stand",NA,NA,NA,3,4,3,3,4,3,"human",0.154580771923065
1041,20161868,"BP20160046","book","monitor stand",NA,NA,NA,2,5,2,2,5,2,"human",0.835543096065521
1042,20161869,"BP20160046","book","doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
1043,20161870,"BP20160046","book","toilet paper",NA,NA,NA,3,4,2,3,4,2,"human",0.616801410913467
1044,20161871,"BP20160046","book","murder weapon",NA,NA,NA,3,3,2,3,3,2,"human",0.776536479592323
1045,20161872,"BP20160046","book","sex toy",NA,NA,NA,5,2,4,5,2,4,"human",0.733317881822586
1046,20161873,"BP20160046","book","mouse pad",NA,NA,NA,3,5,2,3,5,2,"human",0.879313036799431
1047,20161874,"BP20160046","book","cushion",NA,NA,NA,3,3,3,3,3,3,"human",0.947515953332186
1048,20161875,"BP20160046","book","chair",3,3,3,4,3,4,3,3,3,"human",0.793410256505013
1049,20161876,"BP20160046","book","image",NA,NA,NA,2,3,2,2,3,2,"human",0.797004118561745
1050,20161877,"BP20160046","book","office",NA,NA,NA,2,3,2,2,3,2,"human",0.78614068031311
1051,20161937,"BP20160047","book","doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
1052,20161938,"BP20160047","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
1053,20161939,"BP20160047","book","art to hang on the wall",NA,NA,NA,3,4,2,3,4,2,"human",0.558624088764191
1054,20161940,"BP20160047","book","elevation for laptop",NA,NA,NA,2,5,2,2,5,2,"human",0.808003917336464
1055,20161941,"BP20160047","book","as a weapon, throw",NA,NA,NA,3,4,1,3,4,1,"human",0.632683247327805
1056,20161942,"BP20160047","book","build house for barbies",NA,NA,NA,5,3,4,5,3,4,"human",0.682588458061218
1057,20161943,"BP20160047","book","parasol, shield from sun",NA,NA,NA,3,3,4,3,3,4,"human",0.78309454023838
1058,20161992,"BP20160048","book","as a press to get something smooth",NA,NA,NA,2,5,2,2,5,2,"human",0.565144032239914
1059,20161993,"BP20160048","book","read",NA,NA,NA,1,5,1,1,5,1,"human",0.344389081001282
1060,20161994,"BP20160048","book","to register",NA,NA,NA,2,3,1,2,3,1,"human",0.682084590196609
1061,20161995,"BP20160048","book","decoration in closet",NA,NA,NA,2,4,2,2,4,2,"human",0.703750163316727
1062,20161996,"BP20160048","book","collect spokes",NA,NA,NA,4,3,3,4,3,3,"human",0.915165692567825
1063,20161997,"BP20160048","book","build a children's house",NA,NA,NA,4,3,4,4,3,4,"human",0.548378765583038
1064,20162033,"BP20160049","book","doorstop",NA,NA,NA,2,5,2,2,5,2,"human",0.847085744142532
1065,20162034,"BP20160049","book","fan",NA,NA,NA,3,4,2,3,4,2,"human",0.701356023550034
1066,20162035,"BP20160049","book","fuel",NA,NA,NA,2,4,2,2,4,2,"human",0.89648524671793
1067,20162036,"BP20160049","book","a secret compartment of tinkering",NA,NA,NA,4,5,3,4,5,3,"human",0.6354740858078
1068,20162037,"BP20160049","book","flyswatter",NA,NA,NA,2,5,1,2,5,1,"human",1.09540427476168
1069,20162090,"BP20160050","book","when the toilet paper runs out use it",NA,NA,NA,3,4,2,3,4,2,"human",0.511355668306351
1070,20162091,"BP20160050","book","nice tower to build",NA,NA,NA,3,3,3,3,3,3,"human",0.659968495368958
1071,20162092,"BP20160050","book","Putting down a book behind that two, three and on.  Stairs for the kitty.",NA,NA,NA,5,4,4,5,4,4,"human",0.456485092639923
1072,20162093,"BP20160050","book","wave coolness",NA,NA,NA,3,3,3,3,3,3,"human",0.9213552698493
1073,20162094,"BP20160050","book","smash windows with",NA,NA,NA,3,3,2,3,3,2,"human",0.749196738004684
1074,20162095,"BP20160050","book","thin book: as a flyswatter",NA,NA,NA,2,5,2,2,5,2,"human",0.361372768878937
1075,20162096,"BP20160050","book","build a barricade on the street",NA,NA,NA,5,3,5,5,3,5,"human",0.645252197980881
1076,20162097,"BP20160050","book","keep it open and thus form a V",NA,NA,NA,3,5,3,3,5,3,"human",0.585245102643967
1078,20162112,"BP20160051","book","remove pages cover",NA,NA,NA,2,5,2,2,5,2,"human",0.538849979639053
1079,20162113,"BP20160051","book","a cardboard shelf, in a corner",NA,NA,NA,3,3,4,3,3,4,"human",0.576654762029648
1080,20162114,"BP20160051","book","on your head against the sun",NA,NA,NA,3,3,3,3,3,3,"human",0.612201333045959
1081,20162115,"BP20160051","book","raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.643961817026138
1082,20162116,"BP20160051","book","pan coaster",NA,NA,NA,3,4,2,3,4,2,"human",0.840598106384277
1083,20162117,"BP20160051","book","kindling for fireplace",NA,NA,NA,2,4,2,2,4,2,"human",0.802926361560822
1084,20162118,"BP20160051","book","paper can be used for everything from hat to scrap paper",NA,NA,NA,3,4,3,3,4,3,"human",0.488352119922638
1085,20162119,"BP20160051","book","blowing as a fan",NA,NA,NA,4,4,2,4,4,2,"human",0.615353107452393
1086,20162120,"BP20160051","book","for decoration in the house",NA,NA,NA,2,4,2,2,4,2,"human",0.599584430456161
1087,20162172,"BP20160053","book","coaster",NA,NA,NA,2,5,1,2,5,1,"human",0.862543419003487
1088,20162173,"BP20160053","book","board",3,3,2,3,3,2,3,3,2,"human",0.749565452337265
1089,20162174,"BP20160053","book","bookend",NA,NA,NA,2,4,2,2,4,2,"human",0.900806628167629
1090,20162175,"BP20160053","book","to get fire going",NA,NA,NA,2,4,2,2,4,2,"human",0.602607786655426
1091,20167257,"BP20160002","book","make sure paper doesn't blow away",NA,NA,NA,2,5,1,2,5,1,"human",0.515032052993774
1092,20167258,"BP20160002","book","bath toy",NA,NA,NA,5,1,3,5,1,3,"human",0.778551444411278
1093,20167259,"BP20160002","book","board",3,3,2,3,3,2,3,3,2,"human",0.749565452337265
1094,20167260,"BP20160002","book","cutting weapon",NA,NA,NA,5,3,3,5,3,3,"human",0.836875110864639
1095,20167261,"BP20160002","book","fuel in the fireplace",NA,NA,NA,2,4,2,2,4,2,"human",0.703176319599152
1096,20167262,"BP20160002","book","to read",NA,NA,NA,1,5,1,1,5,1,"human",0.399501621723175
1097,20167263,"BP20160002","book","send secret messages",NA,NA,NA,3,5,3,3,5,3,"human",0.667767286300659
1098,20167264,"BP20160002","book","to throw",NA,NA,NA,2,4,1,2,4,1,"human",0.673748850822449
1100,20167266,"BP20160002","book","float",NA,NA,NA,5,1,2,5,1,2,"human",0.953618306666613
1101,20167267,"BP20160002","book","securing wobbly table",NA,NA,NA,3,4,2,3,4,2,"human",0.811986535787582
1102,20167268,"BP20160002","book","ruler",NA,NA,NA,4,5,2,4,5,2,"human",0.879164703190327
1103,20167269,"BP20160002","book","yoga stone",NA,NA,NA,3,4,3,3,4,3,"human",0.709085136651993
1104,20167270,"BP20160002","book","scrap paper",NA,NA,NA,1,5,1,1,5,1,"human",0.607561469078064
1105,20167271,"BP20160002","book","roof tile",NA,NA,NA,5,2,4,5,2,4,"human",0.912819236516953
1106,20167272,"BP20160002","book","raise something",NA,NA,NA,2,4,2,2,4,2,"human",0.643961817026138
1107,20160005,"BP20160001","fork","lever",2,4,2,NA,NA,NA,2,4,2,"human",0.591759532690048
1108,20160006,"BP20160001","fork","murder weapon",2,2,2,NA,NA,NA,2,2,2,"human",0.848864853382111
1109,20160007,"BP20160001","fork","bath toy",3,3,3,NA,NA,NA,3,3,3,"human",0.796990811824799
1110,20160008,"BP20160001","fork","make fire with it",3,2,4,NA,NA,NA,3,2,4,"human",0.711227625608444
1112,20160039,"BP20160007","fork","printing press",3,2,4,NA,NA,NA,3,2,4,"human",0.838177040219307
1113,20160040,"BP20160007","fork","to break in",3,2,3,NA,NA,NA,3,2,3,"human",0.738382339477539
1114,20160041,"BP20160007","fork","break someone's hand",2,2,3,NA,NA,NA,2,2,3,"human",0.678900927305222
1115,20160042,"BP20160007","fork","start a revolution",3,2,3,NA,NA,NA,3,2,3,"human",0.742743581533432
1116,20160103,"BP20160009","fork","comb",2,4,2,3,4,2,2,4,2,"human",0.73230916261673
1117,20160104,"BP20160009","fork","hair comb",2,4,2,NA,NA,NA,2,4,2,"human",0.800135657191277
1118,20160105,"BP20160009","fork","stitching agent",3,2,3,NA,NA,NA,3,2,3,"human",0.834657430648804
1119,20160127,"BP20160011","fork","As cable tray",3,3,2,NA,NA,NA,3,3,2,"human",0.644961684942245
1120,20160128,"BP20160011","fork","If your fork is very sturdy you can use it as a herring",3,3,3,NA,NA,NA,3,3,3,"human",0.54099315404892
1121,20160129,"BP20160011","fork","Or to hold other wires in a position with",2,4,2,NA,NA,NA,2,4,2,"human",0.683423846960068
1122,20160130,"BP20160011","fork","You can injure someone with a fork (seems laborious to me)",2,3,2,NA,NA,NA,2,3,2,"human",0.571537286043167
1123,20160131,"BP20160011","fork","Or scratch your name into a wall",3,4,2,NA,NA,NA,3,4,2,"human",0.664856880903244
1124,20160132,"BP20160011","fork","If you bend it by heating it you can make a bracelet out of it",4,2,4,NA,NA,NA,4,2,4,"human",0.645749539136887
1125,20160173,"BP20160012","fork","a knife",2,4,2,NA,NA,NA,2,4,2,"human",0.550966262817383
1126,20160174,"BP20160012","fork","a spoon",2,4,1,NA,NA,NA,2,4,1,"human",0.443789482116699
1127,20160175,"BP20160012","fork","a scraper",2,5,1,NA,NA,NA,2,5,1,"human",0.569360673427582
1128,20160176,"BP20160012","fork","a screwdriver",2,3,2,NA,NA,NA,2,3,2,"human",0.628995776176453
1129,20160177,"BP20160012","fork","wallpaper pickup",2,4,2,NA,NA,NA,2,4,2,"human",0.826045647263527
1130,20160178,"BP20160012","fork","a stabbing weapon",2,3,2,NA,NA,NA,2,3,2,"human",0.71203938126564
1131,20160179,"BP20160012","fork","a coat rack for barbie clothes",3,3,4,NA,NA,NA,3,3,4,"human",0.65803000330925
1132,20160180,"BP20160012","fork","a broom",3,2,3,NA,NA,NA,3,2,3,"human",0.65311262011528
1133,20160181,"BP20160012","fork","a toothbrush",4,2,3,NA,NA,NA,4,2,3,"human",0.672345995903015
1134,20160182,"BP20160012","fork","a hole punch",1,4,1,NA,NA,NA,1,4,1,"human",0.648228704929352
1135,20160183,"BP20160012","fork","knitting sticks",2,2,2,NA,NA,NA,2,2,2,"human",0.680854827165604
1136,20160240,"BP20160013","fork","a comb",2,4,2,NA,NA,NA,2,4,2,"human",0.675254762172699
1137,20160241,"BP20160013","fork","you can bend a fork and screw it to the wall and then hang a hanging plant from it",3,3,4,NA,NA,NA,3,3,4,"human",0.533756673336029
1138,20160242,"BP20160013","fork","you can bend the tines of a fork so that it becomes a stand for name tags at a table",4,4,4,NA,NA,NA,4,4,4,"human",0.522277534008026
1139,20160243,"BP20160013","fork","as a rake for raking the garden",2,3,2,NA,NA,NA,2,3,2,"human",0.646549224853516
1140,20160244,"BP20160013","fork","as the key ",3,2,3,NA,NA,NA,3,2,3,"human",0.8130873888731
