"id","response_id","eucldist_object_response","eucldist_chair_response","cosdist_object_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","rater"
1021,20161689,8.541094,8.111664,0.862543419,0.733816206,"book","coaster",NA,NA,NA,2,5,1,NA
1022,20161690,6.663434,5.7625284,0.736616552,0.453611016,"book","wobbly table to straighten",NA,NA,NA,3,4,2,NA
1023,20161691,6.729085,6.7009063,0.616801411,0.566552639,"book","toilet paper",NA,NA,NA,3,4,2,NA
1024,20161731,8.365611,8.658492,0.847085744,0.854830042,"book","Doorstop",NA,NA,NA,2,5,2,NA
1025,20161732,7.6933246,7.458953,0.808917597,0.706647813,"book","Fire Equipment",NA,NA,NA,2,4,2,NA
1026,20161733,6.540326,7.0576053,0.643961817,0.694030285,"book","raise something",NA,NA,NA,2,4,2,NA
1027,20161734,7.761369,9.52503,0.638537169,0.915384255,"book","Scripture",NA,NA,NA,1,5,1,NA
1028,20161788,8.457622,8.258112,0.838207856,0.754294083,"book","fire",NA,NA,NA,2,4,2,NA
1029,20161789,7.2370796,8.210796,0.604151607,0.734938949,"book","art",NA,NA,NA,3,4,2,NA
1030,20161790,6.311893,5.850017,0.630675256,0.467902362,"book","raise the table",NA,NA,NA,2,4,2,NA
1031,20161791,7.258961,7.061209,0.770626828,0.669859201,"book","space filling",NA,NA,NA,1,4,1,NA
1032,20161792,5.8281703,6.043685,0.544790536,0.520343781,"book","show off with a bookcase",NA,NA,NA,1,5,1,NA
1033,20161793,8.335337,8.7043705,0.778218552,0.803597018,"book","origami",NA,NA,NA,3,4,2,NA
1034,20161794,5.633855,6.4186964,0.50009039,0.619354755,"book","paper shreds for the surprise",NA,NA,NA,2,4,2,NA
1035,20161795,6.729085,6.7009063,0.616801411,0.566552639,"book","toilet paper",NA,NA,NA,3,4,2,NA
1036,20161796,9.044454,8.622981,0.83593002,0.722967148,"book","diaper",NA,NA,NA,5,3,4,NA
1037,20161797,8.176947,8.125216,0.958107632,0.878768541,"book","chagrin",NA,NA,NA,0,0,0,NA
1038,20161798,8.348966,7.1914597,0.859099358,0.598282576,"book","curtain",NA,NA,NA,5,2,5,NA
1039,20161866,7.842513,8.875823,0.738261819,0.89141909,"book","bookmark",NA,NA,NA,2,4,3,NA
1040,20161867,3.5749543,6.5447187,0.154580772,0.593072027,"book","book stand",NA,NA,NA,3,4,3,NA
1041,20161868,7.435757,6.6384535,0.835543096,0.600054651,"book","monitor stand",NA,NA,NA,2,5,2,NA
1042,20161869,8.365611,8.658492,0.847085744,0.854830042,"book","doorstop",NA,NA,NA,2,5,2,NA
1043,20161870,6.729085,6.7009063,0.616801411,0.566552639,"book","toilet paper",NA,NA,NA,3,4,2,NA
1044,20161871,7.6094284,8.252151,0.77653648,0.854887679,"book","murder weapon",NA,NA,NA,3,3,2,NA
1045,20161872,7.649921,7.666247,0.733317882,0.691050231,"book","sex toy",NA,NA,NA,5,2,4,NA
1046,20161873,8.158173,7.396988,0.879313037,0.673458219,"book","mouse pad",NA,NA,NA,3,5,2,NA
1047,20161874,9.173022,6.8706856,0.947515953,0.503030032,"book","cushion",NA,NA,NA,3,3,3,NA
1048,20161875,8.428878,0,0.793410257,0,"book","chair",NA,NA,NA,4,3,4,NA
1049,20161876,8.253115,8.981317,0.797004119,0.89117793,"book","image",NA,NA,NA,2,3,2,NA
1050,20161877,8.073614,6.7857194,0.78614068,0.522180825,"book","office",NA,NA,NA,2,3,2,NA
1051,20161937,8.365611,8.658492,0.847085744,0.854830042,"book","doorstop",NA,NA,NA,2,5,2,NA
1052,20161938,8.541094,8.111664,0.862543419,0.733816206,"book","coaster",NA,NA,NA,2,5,1,NA
1053,20161939,5.9128814,6.1933174,0.558624089,0.551687658,"book","art to hang on the wall",NA,NA,NA,3,4,2,NA
1054,20161940,7.059976,6.833518,0.808003917,0.679258496,"book","elevation for laptop",NA,NA,NA,2,5,2,NA
1055,20161941,6.18875,6.488316,0.632683247,0.628471315,"book","as a weapon, throw",NA,NA,NA,3,4,1,NA
1056,20161942,6.3774385,6.7323494,0.682588458,0.692351699,"book","build house for barbies",NA,NA,NA,5,3,4,NA
1057,20161943,6.7274685,6.3814707,0.78309454,0.604092091,"book","parasol, shield from sun",NA,NA,NA,3,3,4,NA
1058,20161992,5.9324765,6.432101,0.565144032,0.610723853,"book","as a press to get something smooth",NA,NA,NA,2,5,2,NA
1059,20161993,5.070841,8.212921,0.344389081,0.862151876,"book","read",NA,NA,NA,1,5,1,NA
1060,20161994,6.6076293,7.3207917,0.68208459,0.779398143,"book","to register",NA,NA,NA,2,3,1,NA
1061,20161995,6.66142,6.4517503,0.703750163,0.589547843,"book","decoration in closet",NA,NA,NA,2,4,2,NA
1062,20161996,7.6107507,7.651222,0.915165693,0.849116087,"book","collect spokes",NA,NA,NA,4,3,3,NA
1063,20161997,5.913422,6.6544538,0.548378766,0.648960799,"book","build a children's house",NA,NA,NA,4,3,4,NA
1064,20162033,8.365611,8.658492,0.847085744,0.854830042,"book","doorstop",NA,NA,NA,2,5,2,NA
1065,20162034,7.559517,8.480334,0.701356024,0.830683976,"book","fan",NA,NA,NA,3,4,2,NA
1066,20162035,9.303574,9.650382,0.896485247,0.917283311,"book","fuel",NA,NA,NA,2,4,2,NA
1067,20162036,6.1633515,6.6768103,0.635474086,0.687342316,"book","a secret compartment of tinkering",NA,NA,NA,4,5,3,NA
1068,20162037,9.532271,9.104313,1.095404275,0.941822473,"book","flyswatter",NA,NA,NA,2,5,1,NA
1069,20162090,5.701944,6.338515,0.511355668,0.588625908,"book","when the toilet paper runs out use it",NA,NA,NA,3,4,2,NA
1070,20162091,6.4259453,6.8748302,0.659968495,0.694707245,"book","nice tower to build",NA,NA,NA,3,3,3,NA
1071,20162092,5.4661546,6.0967855,0.456485093,0.537687391,"book","Putting down a book behind that two, three and on.  Stairs for the kitty.",NA,NA,NA,5,4,4,NA
1072,20162093,7.7346373,7.6011753,0.92135527,0.81682995,"book","wave coolness",NA,NA,NA,3,3,3,NA
1073,20162094,6.810132,7.0144625,0.749196738,0.724902242,"book","smash windows with",NA,NA,NA,3,3,2,NA
1074,20162095,5.144453,6.405224,0.361372769,0.631592482,"book","thin book: as a flyswatter",NA,NA,NA,2,5,2,NA
1075,20162096,6.2138925,6.6094007,0.645252198,0.665302932,"book","build a barricade on the street",NA,NA,NA,5,3,5,NA
1076,20162097,5.9834037,6.633264,0.585245103,0.671616554,"book","keep it open and thus form a V",NA,NA,NA,3,5,3,NA
1077,20162098,6.427001,6.8192196,0.676120639,0.696685046,"book","or an L",NA,NA,NA,0,0,0,NA
1078,20162112,5.9871693,7.3146048,0.53884998,0.763237581,"book","remove pages cover",NA,NA,NA,2,5,2,NA
1079,20162113,5.959675,6.083644,0.576654762,0.529643744,"book","a cardboard shelf, in a corner",NA,NA,NA,3,3,4,NA
1080,20162114,6.1782713,6.3512263,0.612201333,0.58162865,"book","on your head against the sun",NA,NA,NA,3,3,3,NA
1081,20162115,6.540326,7.0576053,0.643961817,0.694030285,"book","raise something",NA,NA,NA,2,4,2,NA
1082,20162116,7.6597753,7.359504,0.840598106,0.716288269,"book","pan coaster",NA,NA,NA,3,4,2,NA
1083,20162117,7.178764,6.9449215,0.802926362,0.68148464,"book","kindling for fireplace",NA,NA,NA,2,4,2,NA
1084,20162118,5.5946445,6.370228,0.48835212,0.60024783,"book","paper can be used for everything from hat to scrap paper",NA,NA,NA,3,4,3,NA
1085,20162119,6.168351,6.6840234,0.615353107,0.665736169,"book","blowing as a fan",NA,NA,NA,4,4,2,NA
1086,20162120,6.08449,6.3726034,0.59958443,0.594102502,"book","for decoration in the house",NA,NA,NA,2,4,2,NA
1087,20162172,8.541094,8.111664,0.862543419,0.733816206,"book","coaster",NA,NA,NA,2,5,1,NA
1088,20162173,7.7721095,6.526937,0.749565452,0.494916916,"book","board",NA,NA,NA,3,3,2,NA
1089,20162174,8.124815,8.434269,0.900806628,0.907321371,"book","bookend",NA,NA,NA,2,4,2,NA
1090,20162175,6.188955,6.8394303,0.602607787,0.683302432,"book","to get fire going",NA,NA,NA,2,4,2,NA
1091,20167257,5.755169,6.6504107,0.515032053,0.650284797,"book","make sure paper doesn't blow away",NA,NA,NA,2,5,1,NA
1092,20167258,7.720656,6.885576,0.778551444,0.576356679,"book","bath toy",NA,NA,NA,5,1,3,NA
1093,20167259,7.7721095,6.526937,0.749565452,0.494916916,"book","board",NA,NA,NA,3,3,2,NA
1094,20167260,7.588818,7.6146584,0.836875111,0.779784501,"book","cutting weapon",NA,NA,NA,5,3,3,NA
1095,20167261,6.5997143,6.6615925,0.70317632,0.645920932,"book","fuel in the fireplace",NA,NA,NA,2,4,2,NA
1096,20167262,5.2202573,7.2919083,0.399501622,0.777525708,"book","to read",NA,NA,NA,1,5,1,NA
1097,20167263,6.7393465,8.028372,0.667767286,0.891137429,"book","send secret messages",NA,NA,NA,3,5,3,NA
1098,20167264,6.5914574,6.87846,0.673748851,0.67267257,"book","to throw",NA,NA,NA,2,4,1,NA
1099,20167265,6.212949,6.9076858,0.618101031,0.711793631,"book","to the cycle",NA,NA,NA,99,99,99,NA
1100,20167266,8.901683,8.324925,0.953618307,0.785771787,"book","float",NA,NA,NA,5,1,2,NA
1101,20167267,7.0765924,5.8587136,0.811986536,0.468770623,"book","securing wobbly table",NA,NA,NA,3,4,2,NA
1102,20167268,9.349526,9.517183,0.879164703,0.867699951,"book","ruler",NA,NA,NA,4,5,2,NA
1103,20167269,7.273672,7.4165993,0.709085137,0.687267035,"book","yoga stone",NA,NA,NA,3,4,3,NA
1104,20167270,6.7032666,7.4698324,0.607561469,0.704902351,"book","scrap paper",NA,NA,NA,1,5,1,NA
1105,20167271,8.474182,7.5683575,0.912819237,0.681727231,"book","roof tile",NA,NA,NA,5,2,4,NA
1106,20167272,6.540326,7.0576053,0.643961817,0.694030285,"book","raise something",NA,NA,NA,2,4,2,NA
1107,20160005,7.6373053,8.605441,0.591759533,0.745199502,"fork","lever",2,4,2,NA,NA,NA,NA
1108,20160006,8.176741,8.252151,0.848864853,0.854887679,"fork","murder weapon",2,2,2,NA,NA,NA,NA
1109,20160007,8.026835,6.885576,0.796990812,0.576356679,"fork","bath toy",3,3,3,NA,NA,NA,NA
1110,20160008,6.8650765,6.6707945,0.711227626,0.65187043,"fork","make fire with it",3,2,4,NA,NA,NA,NA
1111,20160038,9.349484,9.647236,0.838079467,0.885289237,"fork","file",99,99,99,NA,NA,NA,NA
1112,20160039,8.089671,7.8374186,0.83817704,0.776137277,"fork","printing press",3,2,4,NA,NA,NA,NA
1113,20160040,6.9506054,6.854497,0.738382339,0.70109725,"fork","to break in",3,2,3,NA,NA,NA,NA
1114,20160041,6.713227,6.4087234,0.678900927,0.594279557,"fork","break someone's hand",2,2,3,NA,NA,NA,NA
1115,20160042,7.015209,6.9837127,0.742743582,0.722169816,"fork","start a revolution",3,2,3,NA,NA,NA,NA
1116,20160103,8.013143,8.5469675,0.732309163,0.824966669,"fork","comb",2,4,2,NA,NA,NA,NA
1117,20160104,8.261988,7.932933,0.800135657,0.729551584,"fork","hair comb",2,4,2,NA,NA,NA,NA
1118,20160105,7.773284,7.6420407,0.834657431,0.79429926,"fork","stitching agent",3,2,3,NA,NA,NA,NA
1119,20160127,6.6951275,6.4388857,0.644961685,0.579474658,"fork","As cable tray",3,3,2,NA,NA,NA,NA
1120,20160128,6.0767035,6.5216203,0.540993154,0.638680756,"fork","If your fork is very sturdy you can use it as a herring",3,3,3,NA,NA,NA,NA
1121,20160129,6.6368814,6.349231,0.683423847,0.595030963,"fork","Or to hold other wires in a position with",2,4,2,NA,NA,NA,NA
1122,20160130,6.1645246,6.5501595,0.571537286,0.665040135,"fork","You can injure someone with a fork (seems laborious to me)",2,3,2,NA,NA,NA,NA
1123,20160131,6.612962,6.460452,0.664856881,0.614118487,"fork","Or scratch your name into a wall",3,4,2,NA,NA,NA,NA
1124,20160132,6.4983926,6.545494,0.645749539,0.643849343,"fork","If you bend it by heating it you can make a bracelet out of it",4,2,4,NA,NA,NA,NA
1125,20160173,6.419954,7.007811,0.550966263,0.655139267,"fork","a knife",2,4,2,NA,NA,NA,NA
1126,20160174,5.7391872,6.7846565,0.443789482,0.636557132,"fork","a spoon",2,4,1,NA,NA,NA,NA
1127,20160175,6.3344293,7.1436086,0.569360673,0.736837506,"fork","a scraper",2,5,1,NA,NA,NA,NA
1128,20160176,6.798574,7.2907147,0.628995776,0.720180035,"fork","a screwdriver",2,3,2,NA,NA,NA,NA
1129,20160177,7.74221,7.499322,0.826045647,0.76171656,"fork","wallpaper pickup",2,4,2,NA,NA,NA,NA
1130,20160178,6.9959617,7.216921,0.712039381,0.751346692,"fork","a stabbing weapon",2,3,2,NA,NA,NA,NA
1131,20160179,6.6038194,6.20101,0.658030003,0.550196946,"fork","a coat rack for barbie clothes",3,3,4,NA,NA,NA,NA
1132,20160180,6.79188,6.5879617,0.65311262,0.600156933,"fork","a broom",3,2,3,NA,NA,NA,NA
1133,20160181,6.923157,6.7578115,0.672345996,0.627657205,"fork","a toothbrush",4,2,3,NA,NA,NA,NA
1134,20160182,6.7182198,7.009614,0.648228705,0.701805115,"fork","a hole punch",1,4,1,NA,NA,NA,NA
1135,20160183,7.1765356,7.379876,0.680854827,0.712330788,"fork","knitting sticks",2,2,2,NA,NA,NA,NA
1136,20160240,6.846748,6.987086,0.675254762,0.695334852,"fork","a comb",2,4,2,NA,NA,NA,NA
1137,20160241,6.0388985,6.2405624,0.533756673,0.57060653,"fork","you can bend a fork and screw it to the wall and then hang a hanging plant from it",3,3,4,NA,NA,NA,NA
1138,20160242,5.9847684,6.204404,0.522277534,0.565702587,"fork","you can bend the tines of a fork so that it becomes a stand for name tags at a table",4,4,4,NA,NA,NA,NA
1139,20160243,6.471186,6.3153954,0.646549225,0.590821892,"fork","as a rake for raking the garden",2,3,2,NA,NA,NA,NA
1140,20160244,7.2626653,6.6630917,0.813087389,0.651005328,"fork","as the key ",3,2,3,NA,NA,NA,NA
1141,20160245,6.2686195,6.437144,0.586057216,0.614449084,"fork","you can hold the window open with a fork so it doesn't blow shut ",3,4,3,NA,NA,NA,NA
1142,20160246,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1143,20160301,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1144,20160302,8.316846,8.0020075,0.817741588,0.748553336,"fork","bob",99,99,99,NA,NA,NA,NA
1145,20160303,7.21718,7.311629,0.731925011,0.74184835,"fork","make noise",3,5,2,NA,NA,NA,NA
1146,20160304,6.764548,6.418522,0.701090902,0.602665931,"fork","To put in your hair to hold your bun",2,4,2,NA,NA,NA,NA
1147,20160305,6.501943,6.315257,0.660993099,0.594376504,"fork","carve something in wood/stone or the like.",3,3,2,NA,NA,NA,NA
1148,20160306,7.437172,7.1699243,0.751359165,0.685831338,"fork","comb your hair",2,4,2,NA,NA,NA,NA
1149,20160307,9.223352,9.297347,0.804842412,0.811309442,"fork","rifle",3,2,3,NA,NA,NA,NA
1150,20160308,6.369779,6.5262003,0.620150864,0.647194475,"fork","cutting (instead of a knife)",1,4,1,NA,NA,NA,NA
1151,20160309,6.2521496,6.6922174,0.572772175,0.664598346,"fork","as a toothpick",2,4,2,NA,NA,NA,NA
1152,20160310,6.9896846,6.542508,0.715397626,0.604341835,"fork","scratching your back",2,4,1,NA,NA,NA,NA
1153,20160311,6.6623135,6.5241957,0.678118557,0.630313188,"fork","get dirt from under your nails",2,5,2,NA,NA,NA,NA
1154,20160395,7.514251,8.4203825,0.604008287,0.751407802,"fork","brush",2,4,2,NA,NA,NA,NA
1155,20160396,8.08379,8.631799,0.830056399,0.937994719,"fork","weed whacker",2,3,2,NA,NA,NA,NA
1156,20160397,6.1656857,6.8218784,0.542246699,0.676493496,"fork","back scraper",2,5,1,NA,NA,NA,NA
1157,20160398,6.5145054,6.764336,0.631248802,0.678520352,"fork","stick for garbage",2,4,2,NA,NA,NA,NA
1158,20160399,6.985551,6.9032884,0.757533967,0.722255468,"fork","catapult for shooting food",2,5,2,NA,NA,NA,NA
1159,20160400,6.687877,6.3401318,0.694673508,0.591482401,"fork","holder for your punk work",99,99,99,NA,NA,NA,NA
1160,20160401,7.25786,7.5944443,0.709595233,0.77024436,"fork","paper puncture",2,4,1,NA,NA,NA,NA
1161,20160402,6.5006413,6.7168727,0.639138818,0.679999202,"fork","figure maker in dough for cookies",1,5,1,NA,NA,NA,NA
1162,20160403,6.561453,6.776306,0.662441075,0.704701066,"fork","pressing the edges of the apple turnovers",2,5,1,NA,NA,NA,NA
1163,20160468,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1164,20160469,7.5439596,8.227472,0.750288203,0.886875592,"fork","hole puncher",1,4,1,NA,NA,NA,NA
1165,20160470,7.9522524,8.114473,0.76242207,0.785468668,"fork","standard",2,3,2,NA,NA,NA,NA
1166,20160471,7.2624593,8.419009,0.62930882,0.838772431,"fork","scoop",1,5,1,NA,NA,NA,NA
1167,20160472,7.8393755,7.997285,0.775188476,0.797961444,"fork","gardening tools",2,3,2,NA,NA,NA,NA
1168,20160473,8.1514015,9.178444,0.66066885,0.831225887,"fork","mixer",1,5,1,NA,NA,NA,NA
1169,20160474,6.7857065,6.8413367,0.71965757,0.719907135,"fork","thread from clothing retrieval tool",2,4,2,NA,NA,NA,NA
1170,20160528,7.6002717,7.66645,0.701264739,0.705649346,"fork","throw",2,5,1,NA,NA,NA,NA
1171,20160529,7.705758,8.03843,0.749141127,0.8071201,"fork","catch",2,4,1,NA,NA,NA,NA
1172,20160530,6.7618513,6.575576,0.701970488,0.641819805,"fork","pick in the ground",2,5,1,NA,NA,NA,NA
1173,20160531,7.5349617,8.254839,0.665251762,0.79084903,"fork","eat soup",2,3,1,NA,NA,NA,NA
1174,20160532,7.421462,7.8880424,0.685794383,0.767507598,"fork","eat candy",2,4,3,NA,NA,NA,NA
1175,20160533,7.8498034,8.2662525,0.860079184,0.94672738,"fork","Lois pricks",99,99,99,NA,NA,NA,NA
1176,20160534,8.37064,8.986056,0.84657301,0.966385704,"fork","redirect",99,99,99,NA,NA,NA,NA
1177,20160535,7.9541836,8.02697,0.718856454,0.72468406,"fork","straighten",2,5,1,NA,NA,NA,NA
1178,20160536,6.754342,7.8813615,0.580448419,0.787994206,"fork","meat cutting",2,3,2,NA,NA,NA,NA
1179,20160537,6.208218,7.076237,0.539919227,0.714969635,"fork","prick dough into pieces",1,5,1,NA,NA,NA,NA
1180,20160538,6.9826145,7.037322,0.711126715,0.711993754,"fork","line up",2,5,1,NA,NA,NA,NA
1181,20160539,6.5408573,6.450079,0.656176507,0.619036436,"fork","put an egg on it and do a race",3,4,2,NA,NA,NA,NA
1182,20160540,7.8883677,9.107699,0.663962662,0.876881368,"fork","stir",1,5,1,NA,NA,NA,NA
1183,20160621,6.813627,6.887038,0.688683391,0.693754584,"fork","to eat with ",1,5,1,NA,NA,NA,NA
1184,20160622,6.6875815,6.527009,0.699128181,0.641967624,"fork","To make a catapult with ",2,4,2,NA,NA,NA,NA
1185,20160623,7.018838,6.530316,0.766440541,0.629323453,"fork","to make a work of art ",3,3,2,NA,NA,NA,NA
1186,20160624,6.8495317,7.366069,0.645155311,0.743628502,"fork","to eat soup ",2,3,1,NA,NA,NA,NA
1187,20160625,6.7545056,6.380943,0.717455685,0.604391247,"fork","as a necklace make for your outfit.",3,2,3,NA,NA,NA,NA
1188,20160626,6.7877727,6.8447495,0.673771232,0.675110161,"fork","poke eyes out",3,2,2,NA,NA,NA,NA
1189,20160627,6.2923937,6.93373,0.583465248,0.727168709,"fork","making holes in your quiche dough ",1,5,1,NA,NA,NA,NA
1190,20160628,6.7884507,6.5745506,0.720845312,0.650362909,"fork","use as an aid to clay with",3,4,2,NA,NA,NA,NA
1191,20160698,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1192,20160699,6.8098855,7.5089326,0.64654538,0.787861034,"fork","to stir",1,5,1,NA,NA,NA,NA
1193,20160700,7.239194,6.803444,0.802477762,0.681449473,"fork","to play with",2,3,2,NA,NA,NA,NA
1194,20160701,6.8951573,6.6263647,0.716956377,0.640187889,"fork","to comb your hair with",2,4,2,NA,NA,NA,NA
1195,20160702,6.8180923,6.6860366,0.712741792,0.666234016,"fork","to remove hairs from clothing",2,5,2,NA,NA,NA,NA
1196,20160703,6.670353,6.6147585,0.684127241,0.65613845,"fork","to get something out of the mud",2,4,2,NA,NA,NA,NA
1197,20160704,6.431487,6.4785514,0.641795307,0.639327109,"fork","To poke around in something (clean up trash)",2,4,1,NA,NA,NA,NA
1198,20160705,6.98059,6.2252913,0.742285162,0.551349342,"fork","as a mirror",4,3,4,NA,NA,NA,NA
1199,20160706,6.9925547,6.5362577,0.763521343,0.633136064,"fork","as a tool for acting",3,4,3,NA,NA,NA,NA
1200,20160707,7.8333426,7.296502,0.905849621,0.763257489,"fork","for conducting",3,4,3,NA,NA,NA,NA
1201,20160708,6.8320594,6.8356924,0.701403916,0.689603329,"fork","to point out something",2,5,2,NA,NA,NA,NA
1202,20160709,6.866942,6.351553,0.736620396,0.591428518,"fork","as a dart",3,2,2,NA,NA,NA,NA
1203,20160710,6.8988194,6.613924,0.715973467,0.635906875,"fork","as a silver object",3,3,2,NA,NA,NA,NA
1204,20160711,6.875173,6.640164,0.770542443,0.685524464,"fork","(to show what silver is)",99,99,99,NA,NA,NA,NA
1205,20160819,6.8975043,7.266068,0.723605841,0.804008856,"fork","pricking of food",1,5,1,NA,NA,NA,NA
1206,20160820,6.845421,6.817651,0.713716656,0.6935938,"fork","jab someone with it",2,3,2,NA,NA,NA,NA
1207,20160821,6.543683,6.7008657,0.700009733,0.73384276,"fork","turn around, Uri geller-like",2,2,2,NA,NA,NA,NA
1208,20160822,6.0770383,6.3591533,0.545007616,0.604309499,"fork","take out the two middle bars and use as a fork for chocolates",3,4,4,NA,NA,NA,NA
1209,20160823,7.662273,7.301146,0.823182449,0.731863409,"fork","make music",3,4,2,NA,NA,NA,NA
1210,20160824,6.9327135,6.045573,0.766123697,0.520963818,"fork","Drawing attention at the table to a speech",2,5,2,NA,NA,NA,NA
1211,20160825,6.760173,6.7012076,0.6880804,0.661162466,"fork","you can pick up something with it",1,5,1,NA,NA,NA,NA
1212,20160826,6.484252,7.120379,0.616695344,0.755491689,"fork","test if cooked meat is done",1,5,1,NA,NA,NA,NA
1213,20160917,7.1563077,6.726078,0.77095595,0.655933261,"fork","drawing in sand",2,5,2,NA,NA,NA,NA
1214,20160918,7.3847327,6.7918415,0.799384028,0.652202815,"fork","drawing with paint",3,3,3,NA,NA,NA,NA
1215,20160919,8.49721,9.062777,0.773479715,0.871661618,"fork","pointer",2,4,2,NA,NA,NA,NA
1216,20160920,8.563234,8.770928,0.766316801,0.796684042,"fork","earring",3,2,3,NA,NA,NA,NA
1217,20160921,7.6283126,7.0412083,0.78185606,0.65186283,"fork","photo holder",3,3,3,NA,NA,NA,NA
1218,20160922,6.6101627,6.764662,0.664401203,0.689813375,"fork","poking someone, warning them",2,5,2,NA,NA,NA,NA
