id,response_id,eucldist_object_response,eucldist_chair_response,cosdist_object_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01,originality_rater02,utility_rater02,surprise_rater02,rater_01,rater_02
986,20161352,"6,239,835","6,662,903",0.602963865,0.631600559,book,Create theater piece,NA,NA,NA,3,3,2,NA,IS
987,20161353,"65,467,772","79,864,836",0.595395505,0.832428023,book,Create film,NA,NA,NA,3,1,2,NA,IS
988,20161399,"5,070,841","8,212,921",0.344389081,0.862151876,book,read,NA,NA,NA,1,5,1,NA,IS
989,20161400,"61,240,506","670,054",0.599973887,0.66439721,book,stack to raise something,NA,NA,NA,2,4,2,NA,IS
990,20161401,"58,725,853","64,844,623",0.552812278,0.626275629,book,put on paper for smoothing,NA,NA,NA,2,4,1,NA,IS
991,20161402,"6,249,028","70,260,825",0.61588046,0.727337837,book,capture loose papers,NA,NA,NA,1,5,1,NA,IS
992,20161453,"59,837,866","6,656,522",0.57650885,0.66557312,book,Building stacks with you,NA,NA,NA,3,3,3,NA,IS
993,20161454,"8,124,815","8,434,269",0.900806628,0.907321371,book,bookend,NA,NA,NA,2,4,2,NA,IS
994,20161455,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
995,20161456,"6,031,737","6,757,699",0.593096286,0.698507667,book,build a labyrinth with it,NA,NA,NA,5,3,4,NA,IS
996,20161457,"5,557,087","6,540,972",0.480868578,0.650018156,book,tear out a page and make a collage of it,NA,NA,NA,2,5,2,NA,IS
997,20161458,"6,665,372","68,894,124",0.719045937,0.69954145,book,play dominoes with,NA,NA,NA,5,4,5,NA,IS
998,20161484,"9,010,876","8,472,148",0.914740212,0.765240192,book,handkerchief,NA,NA,NA,4,3,4,NA,IS
999,20161485,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
1000,20161486,"8,374,421","8,043,305",0.81241934,0.707944959,book,hat,NA,NA,NA,4,2,3,NA,IS
1001,20161523,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
1002,20161524,"6,540,326","70,576,053",0.643961817,0.694030285,book,raise something,NA,NA,NA,2,4,2,NA,IS
1003,20161525,"8,365,611","8,658,492",0.847085744,0.854830042,book,doorstop,NA,NA,NA,2,5,2,NA,IS
1004,20161526,"73,260,374","67,206,635",0.727559149,0.566218346,book,wall shelf,NA,NA,NA,3,3,4,NA,IS
1005,20161559,"5,070,841","8,212,921",0.344389081,0.862151876,book,read,NA,NA,NA,1,5,1,NA,IS
1006,20161560,"8,257,517","8,494,269",0.869108841,0.863279164,book,strike,NA,NA,NA,2,3,2,NA,IS
1007,20161561,"6,270,214","6,821,239",0.620125562,0.67810443,book,to keep fire going,NA,NA,NA,2,4,2,NA,IS
1008,20161562,"6,283,381","66,638,618",0.637555271,0.655337214,book,use as a building block,NA,NA,NA,3,3,3,NA,IS
1009,20161563,"57,248,387","62,684,774",0.51104179,0.564883173,book,put down as art,NA,NA,NA,2,4,2,NA,IS
1010,20161564,"57,176,304","68,481,584",0.498215318,0.68049264,book,get inspired,NA,NA,NA,2,4,1,NA,IS
1011,20161602,"8,124,815","8,434,269",0.900806628,0.907321371,book,bookend,NA,NA,NA,2,4,2,NA,IS
1012,20161640,"8,084,912","8,484,101",0.817003831,0.845646888,book,Beat,NA,NA,NA,2,3,2,NA,IS
1013,20161641,"65,931,034","60,663,357",0.670776576,0.501691341,book,sit on,NA,NA,NA,3,4,3,NA,IS
1014,20161642,"6,112,204","5,980,286",0.60243699,0.501288295,book,use as a pillow ,3,3,3,3,3,3,MB,IS
1015,20161643,"6,293,516","67,617,373",0.645873338,0.685074031,book,use to elevate something,NA,NA,NA,2,4,2,NA,IS
1016,20161644,"628,349","58,739,414",0.645354301,0.478187263,book,use as a stool,NA,NA,NA,3,4,3,NA,IS
1017,20161685,"8,124,815","8,434,269",0.900806628,0.907321371,book,bookend,NA,NA,NA,2,4,2,NA,IS
1018,20161686,"6,232,115","6,798,328",0.624426723,0.687049389,book,fuel to keep the fire going,NA,NA,NA,2,4,2,NA,IS
1019,20161687,"74,586,344","6,841,003",0.781343117,0.60466218,book,folding airplanes,NA,NA,NA,2,4,2,NA,IS
1020,20161688,"58,556,695","66,207,085",0.547205895,0.658480495,book,cut a hole in it so that it becomes a secret store,NA,NA,NA,3,5,3,NA,IS
1021,20161689,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
1022,20161690,"6,663,434","57,625,284",0.736616552,0.453611016,book,wobbly table to straighten,NA,NA,NA,3,4,2,NA,IS
1023,20161691,"6,729,085","67,009,063",0.616801411,0.566552639,book,toilet paper,NA,NA,NA,3,4,2,NA,IS
1024,20161731,"8,365,611","8,658,492",0.847085744,0.854830042,book,Doorstop,NA,NA,NA,2,5,2,NA,IS
1025,20161732,"76,933,246","7,458,953",0.808917597,0.706647813,book,Fire Equipment,NA,NA,NA,2,4,2,NA,IS
1026,20161733,"6,540,326","70,576,053",0.643961817,0.694030285,book,raise something,NA,NA,NA,2,4,2,NA,IS
1027,20161734,"7,761,369","952,503",0.638537169,0.915384255,book,Scripture,NA,NA,NA,1,5,1,NA,IS
1028,20161788,"8,457,622","8,258,112",0.838207856,0.754294083,book,fire,NA,NA,NA,2,4,2,NA,IS
1029,20161789,"72,370,796","8,210,796",0.604151607,0.734938949,book,art,NA,NA,NA,3,4,2,NA,IS
1030,20161790,"6,311,893","5,850,017",0.630675256,0.467902362,book,raise the table,NA,NA,NA,2,4,2,NA,IS
1031,20161791,"7,258,961","7,061,209",0.770626828,0.669859201,book,space filling,NA,NA,NA,1,4,1,NA,IS
1032,20161792,"58,281,703","6,043,685",0.544790536,0.520343781,book,show off with a bookcase,1,5,1,1,5,1,MB,IS
1033,20161793,"8,335,337","87,043,705",0.778218552,0.803597018,book,origami,NA,NA,NA,3,4,2,NA,IS
1034,20161794,"5,633,855","64,186,964",0.50009039,0.619354755,book,paper shreds for the surprise,NA,NA,NA,2,4,2,NA,IS
1035,20161795,"6,729,085","67,009,063",0.616801411,0.566552639,book,toilet paper,NA,NA,NA,3,4,2,NA,IS
1036,20161796,"9,044,454","8,622,981",0.83593002,0.722967148,book,diaper,NA,NA,NA,5,3,4,NA,IS
1037,20161797,"8,176,947","8,125,216",0.958107632,0.878768541,book,chagrin,NA,NA,NA,0,0,0,NA,IS
1038,20161798,"8,348,966","71,914,597",0.859099358,0.598282576,book,curtain,NA,NA,NA,5,2,5,NA,IS
1039,20161866,"7,842,513","8,875,823",0.738261819,0.89141909,book,bookmark,NA,NA,NA,2,4,3,NA,IS
1040,20161867,"35,749,543","65,447,187",0.154580772,0.593072027,book,book stand,NA,NA,NA,3,4,3,NA,IS
1041,20161868,"7,435,757","66,384,535",0.835543096,0.600054651,book,monitor stand,NA,NA,NA,2,5,2,NA,IS
1042,20161869,"8,365,611","8,658,492",0.847085744,0.854830042,book,doorstop,NA,NA,NA,2,5,2,NA,IS
1043,20161870,"6,729,085","67,009,063",0.616801411,0.566552639,book,toilet paper,NA,NA,NA,3,4,2,NA,IS
1044,20161871,"76,094,284","8,252,151",0.77653648,0.854887679,book,murder weapon,NA,NA,NA,3,3,2,NA,IS
1045,20161872,"7,649,921","7,666,247",0.733317882,0.691050231,book,sex toy,NA,NA,NA,5,2,4,NA,IS
1046,20161873,"8,158,173","7,396,988",0.879313037,0.673458219,book,mouse pad,NA,NA,NA,3,5,2,NA,IS
1047,20161874,"9,173,022","68,706,856",0.947515953,0.503030032,book,cushion,NA,NA,NA,3,3,3,NA,IS
1048,20161875,"8,428,878",0,0.793410257,0,book,chair,3,3,3,4,3,4,MB,IS
1049,20161876,"8,253,115","8,981,317",0.797004119,0.89117793,book,image,NA,NA,NA,2,3,2,NA,IS
1050,20161877,"8,073,614","67,857,194",0.78614068,0.522180825,book,office,NA,NA,NA,2,3,2,NA,IS
1051,20161937,"8,365,611","8,658,492",0.847085744,0.854830042,book,doorstop,NA,NA,NA,2,5,2,NA,IS
1052,20161938,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
1053,20161939,"59,128,814","61,933,174",0.558624089,0.551687658,book,art to hang on the wall,NA,NA,NA,3,4,2,NA,IS
1054,20161940,"7,059,976","6,833,518",0.808003917,0.679258496,book,elevation for laptop,NA,NA,NA,2,5,2,NA,IS
1055,20161941,"618,875","6,488,316",0.632683247,0.628471315,book,"as a weapon, throw",NA,NA,NA,3,4,1,NA,IS
1056,20161942,"63,774,385","67,323,494",0.682588458,0.692351699,book,build house for barbies,NA,NA,NA,5,3,4,NA,IS
1057,20161943,"67,274,685","63,814,707",0.78309454,0.604092091,book,"parasol, shield from sun",NA,NA,NA,3,3,4,NA,IS
1058,20161992,"59,324,765","6,432,101",0.565144032,0.610723853,book,as a press to get something smooth,NA,NA,NA,2,5,2,NA,IS
1059,20161993,"5,070,841","8,212,921",0.344389081,0.862151876,book,read,NA,NA,NA,1,5,1,NA,IS
1060,20161994,"66,076,293","73,207,917",0.68208459,0.779398143,book,to register,NA,NA,NA,2,3,1,NA,IS
1061,20161995,"666,142","64,517,503",0.703750163,0.589547843,book,decoration in closet,NA,NA,NA,2,4,2,NA,IS
1062,20161996,"76,107,507","7,651,222",0.915165693,0.849116087,book,collect spokes,NA,NA,NA,4,3,3,NA,IS
1063,20161997,"5,913,422","66,544,538",0.548378766,0.648960799,book,build a children's house,NA,NA,NA,4,3,4,NA,IS
1064,20162033,"8,365,611","8,658,492",0.847085744,0.854830042,book,doorstop,NA,NA,NA,2,5,2,NA,IS
1065,20162034,"7,559,517","8,480,334",0.701356024,0.830683976,book,fan,NA,NA,NA,3,4,2,NA,IS
1066,20162035,"9,303,574","9,650,382",0.896485247,0.917283311,book,fuel,NA,NA,NA,2,4,2,NA,IS
1067,20162036,"61,633,515","66,768,103",0.635474086,0.687342316,book,a secret compartment of tinkering,NA,NA,NA,4,5,3,NA,IS
1068,20162037,"9,532,271","9,104,313","1,095,404,275",0.941822473,book,flyswatter,NA,NA,NA,2,5,1,NA,IS
1069,20162090,"5,701,944","6,338,515",0.511355668,0.588625908,book,when the toilet paper runs out use it,NA,NA,NA,3,4,2,NA,IS
1070,20162091,"64,259,453","68,748,302",0.659968495,0.694707245,book,nice tower to build,NA,NA,NA,3,3,3,NA,IS
1071,20162092,"54,661,546","60,967,855",0.456485093,0.537687391,book,"Putting down a book behind that two, three and on.  Stairs for the kitty.",NA,NA,NA,5,4,4,NA,IS
1072,20162093,"77,346,373","76,011,753",0.92135527,0.81682995,book,wave coolness,NA,NA,NA,3,3,3,NA,IS
1073,20162094,"6,810,132","70,144,625",0.749196738,0.724902242,book,smash windows with,NA,NA,NA,3,3,2,NA,IS
1074,20162095,"5,144,453","6,405,224",0.361372769,0.631592482,book,thin book: as a flyswatter,NA,NA,NA,2,5,2,NA,IS
1075,20162096,"62,138,925","66,094,007",0.645252198,0.665302932,book,build a barricade on the street,NA,NA,NA,5,3,5,NA,IS
1076,20162097,"59,834,037","6,633,264",0.585245103,0.671616554,book,keep it open and thus form a V,NA,NA,NA,3,5,3,NA,IS
1077,20162098,"6,427,001","68,192,196",0.676120639,0.696685046,book,or an L,NA,NA,NA,0,0,0,NA,IS
1078,20162112,"59,871,693","73,146,048",0.53884998,0.763237581,book,remove pages cover,NA,NA,NA,2,5,2,NA,IS
1079,20162113,"5,959,675","6,083,644",0.576654762,0.529643744,book,"a cardboard shelf, in a corner",NA,NA,NA,3,3,4,NA,IS
1080,20162114,"61,782,713","63,512,263",0.612201333,0.58162865,book,on your head against the sun,NA,NA,NA,3,3,3,NA,IS
1081,20162115,"6,540,326","70,576,053",0.643961817,0.694030285,book,raise something,NA,NA,NA,2,4,2,NA,IS
1082,20162116,"76,597,753","7,359,504",0.840598106,0.716288269,book,pan coaster,NA,NA,NA,3,4,2,NA,IS
1083,20162117,"7,178,764","69,449,215",0.802926362,0.68148464,book,kindling for fireplace,NA,NA,NA,2,4,2,NA,IS
1084,20162118,"55,946,445","6,370,228",0.48835212,0.60024783,book,paper can be used for everything from hat to scrap paper,NA,NA,NA,3,4,3,NA,IS
1085,20162119,"6,168,351","66,840,234",0.615353107,0.665736169,book,blowing as a fan,NA,NA,NA,4,4,2,NA,IS
1086,20162120,"608,449","63,726,034",0.59958443,0.594102502,book,for decoration in the house,NA,NA,NA,2,4,2,NA,IS
1087,20162172,"8,541,094","8,111,664",0.862543419,0.733816206,book,coaster,NA,NA,NA,2,5,1,NA,IS
1088,20162173,"77,721,095","6,526,937",0.749565452,0.494916916,book,board,3,3,2,3,3,2,MB,IS
1089,20162174,"8,124,815","8,434,269",0.900806628,0.907321371,book,bookend,NA,NA,NA,2,4,2,NA,IS
1090,20162175,"6,188,955","68,394,303",0.602607787,0.683302432,book,to get fire going,NA,NA,NA,2,4,2,NA,IS
1091,20167257,"5,755,169","66,504,107",0.515032053,0.650284797,book,make sure paper doesn't blow away,NA,NA,NA,2,5,1,NA,IS
1092,20167258,"7,720,656","6,885,576",0.778551444,0.576356679,book,bath toy,NA,NA,NA,5,1,3,NA,IS
1093,20167259,"77,721,095","6,526,937",0.749565452,0.494916916,book,board,3,3,2,3,3,2,MB,IS
1094,20167260,"7,588,818","76,146,584",0.836875111,0.779784501,book,cutting weapon,NA,NA,NA,5,3,3,NA,IS
1095,20167261,"65,997,143","66,615,925",0.70317632,0.645920932,book,fuel in the fireplace,NA,NA,NA,2,4,2,NA,IS
1096,20167262,"52,202,573","72,919,083",0.399501622,0.777525708,book,to read,NA,NA,NA,1,5,1,NA,IS
1097,20167263,"67,393,465","8,028,372",0.667767286,0.891137429,book,send secret messages,NA,NA,NA,3,5,3,NA,IS
1098,20167264,"65,914,574","687,846",0.673748851,0.67267257,book,to throw,NA,NA,NA,2,4,1,NA,IS
1099,20167265,"6,212,949","69,076,858",0.618101031,0.711793631,book,to the cycle,NA,NA,NA,99,99,99,NA,IS
1100,20167266,"8,901,683","8,324,925",0.953618307,0.785771787,book,float,NA,NA,NA,5,1,2,NA,IS
1101,20167267,"70,765,924","58,587,136",0.811986536,0.468770623,book,securing wobbly table,NA,NA,NA,3,4,2,NA,IS
1102,20167268,"9,349,526","9,517,183",0.879164703,0.867699951,book,ruler,NA,NA,NA,4,5,2,NA,IS
1103,20167269,"7,273,672","74,165,993",0.709085137,0.687267035,book,yoga stone,NA,NA,NA,3,4,3,NA,IS
1104,20167270,"67,032,666","74,698,324",0.607561469,0.704902351,book,scrap paper,NA,NA,NA,1,5,1,NA,IS
1105,20167271,"8,474,182","75,683,575",0.912819237,0.681727231,book,roof tile,NA,NA,NA,5,2,4,NA,IS
1106,20167272,"6,540,326","70,576,053",0.643961817,0.694030285,book,raise something,NA,NA,NA,2,4,2,NA,IS
1107,20160005,"76,373,053","8,605,441",0.591759533,0.745199502,fork,lever,2,4,2,NA,NA,NA,MB,NA
1108,20160006,"8,176,741","8,252,151",0.848864853,0.854887679,fork,murder weapon,2,2,2,NA,NA,NA,MB,NA
1109,20160007,"8,026,835","6,885,576",0.796990812,0.576356679,fork,bath toy,3,3,3,NA,NA,NA,MB,NA
1110,20160008,"68,650,765","66,707,945",0.711227626,0.65187043,fork,make fire with it,3,2,4,NA,NA,NA,MB,NA
1111,20160038,"9,349,484","9,647,236",0.838079467,0.885289237,fork,file,99,99,99,NA,NA,NA,MB,IS
1112,20160039,"8,089,671","78,374,186",0.83817704,0.776137277,fork,printing press,3,2,4,NA,NA,NA,MB,NA
1113,20160040,"69,506,054","6,854,497",0.738382339,0.70109725,fork,to break in,3,2,3,NA,NA,NA,MB,NA
1114,20160041,"6,713,227","64,087,234",0.678900927,0.594279557,fork,break someone's hand,2,2,3,NA,NA,NA,MB,NA
1115,20160042,"7,015,209","69,837,127",0.742743582,0.722169816,fork,start a revolution,3,2,3,NA,NA,NA,MB,NA
1116,20160103,"8,013,143","85,469,675",0.732309163,0.824966669,fork,comb,2,4,2,NA,NA,NA,MB,IS
1117,20160104,"8,261,988","7,932,933",0.800135657,0.729551584,fork,hair comb,2,4,2,NA,NA,NA,MB,NA
1118,20160105,"7,773,284","76,420,407",0.834657431,0.79429926,fork,stitching agent,3,2,3,NA,NA,NA,MB,NA
1119,20160127,"66,951,275","64,388,857",0.644961685,0.579474658,fork,As cable tray,3,3,2,NA,NA,NA,MB,NA
1120,20160128,"60,767,035","65,216,203",0.540993154,0.638680756,fork,If your fork is very sturdy you can use it as a herring,3,3,3,NA,NA,NA,MB,NA
1121,20160129,"66,368,814","6,349,231",0.683423847,0.595030963,fork,Or to hold other wires in a position with,2,4,2,NA,NA,NA,MB,NA
1122,20160130,"61,645,246","65,501,595",0.571537286,0.665040135,fork,You can injure someone with a fork (seems laborious to me),2,3,2,NA,NA,NA,MB,NA
1123,20160131,"6,612,962","6,460,452",0.664856881,0.614118487,fork,Or scratch your name into a wall,3,4,2,NA,NA,NA,MB,NA
1124,20160132,"64,983,926","6,545,494",0.645749539,0.643849343,fork,If you bend it by heating it you can make a bracelet out of it,4,2,4,NA,NA,NA,MB,NA
1125,20160173,"6,419,954","7,007,811",0.550966263,0.655139267,fork,a knife,2,4,2,NA,NA,NA,MB,NA
1126,20160174,"57,391,872","67,846,565",0.443789482,0.636557132,fork,a spoon,2,4,1,NA,NA,NA,MB,NA
1127,20160175,"63,344,293","71,436,086",0.569360673,0.736837506,fork,a scraper,2,5,1,NA,NA,NA,MB,NA
1128,20160176,"6,798,574","72,907,147",0.628995776,0.720180035,fork,a screwdriver,2,3,2,NA,NA,NA,MB,NA
1129,20160177,"774,221","7,499,322",0.826045647,0.76171656,fork,wallpaper pickup,2,4,2,NA,NA,NA,MB,NA
1130,20160178,"69,959,617","7,216,921",0.712039381,0.751346692,fork,a stabbing weapon,2,3,2,NA,NA,NA,MB,NA
1131,20160179,"66,038,194","620,101",0.658030003,0.550196946,fork,a coat rack for barbie clothes,3,3,4,NA,NA,NA,MB,NA
1132,20160180,"679,188","65,879,617",0.65311262,0.600156933,fork,a broom,3,2,3,NA,NA,NA,MB,NA
1133,20160181,"6,923,157","67,578,115",0.672345996,0.627657205,fork,a toothbrush,4,2,3,NA,NA,NA,MB,NA
1134,20160182,"67,182,198","7,009,614",0.648228705,0.701805115,fork,a hole punch,1,4,1,NA,NA,NA,MB,NA
1135,20160183,"71,765,356","7,379,876",0.680854827,0.712330788,fork,knitting sticks,2,2,2,NA,NA,NA,MB,NA
1136,20160240,"6,846,748","6,987,086",0.675254762,0.695334852,fork,a comb,2,4,2,NA,NA,NA,MB,NA
1137,20160241,"60,388,985","62,405,624",0.533756673,0.57060653,fork,you can bend a fork and screw it to the wall and then hang a hanging plant from it,3,3,4,NA,NA,NA,MB,NA
1138,20160242,"59,847,684","6,204,404",0.522277534,0.565702587,fork,you can bend the tines of a fork so that it becomes a stand for name tags at a table,4,4,4,NA,NA,NA,MB,NA
1139,20160243,"6,471,186","63,153,954",0.646549225,0.590821892,fork,as a rake for raking the garden,2,3,2,NA,NA,NA,MB,NA
1140,20160244,"72,626,653","66,630,917",0.813087389,0.651005328,fork,as the key ,3,2,3,NA,NA,NA,MB,NA
1141,20160245,"62,686,195","6,437,144",0.586057216,0.614449084,fork,you can hold the window open with a fork so it doesn't blow shut ,3,4,3,NA,NA,NA,MB,NA
1142,20160246,"8,631,538","9,016,597",0.807117447,0.872412473,fork,weapon,2,3,2,NA,NA,NA,MB,NA
1143,20160301,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1144,20160302,"8,316,846","80,020,075",0.817741588,0.748553336,fork,bob,99,99,99,NA,NA,NA,MB,NA
1145,20160303,"721,718","7,311,629",0.731925011,0.74184835,fork,make noise,3,5,2,NA,NA,NA,MB,NA
1146,20160304,"6,764,548","6,418,522",0.701090902,0.602665931,fork,To put in your hair to hold your bun,2,4,2,NA,NA,NA,MB,NA
1147,20160305,"6,501,943","6,315,257",0.660993099,0.594376504,fork,carve something in wood/stone or the like.,3,3,2,NA,NA,NA,MB,NA
1148,20160306,"7,437,172","71,699,243",0.751359165,0.685831338,fork,comb your hair,2,4,2,NA,NA,NA,MB,NA
1149,20160307,"9,223,352","9,297,347",0.804842412,0.811309442,fork,rifle,3,2,3,NA,NA,NA,MB,NA
1150,20160308,"6,369,779","65,262,003",0.620150864,0.647194475,fork,cutting (instead of a knife),1,4,1,NA,NA,NA,MB,NA
1151,20160309,"62,521,496","66,922,174",0.572772175,0.664598346,fork,as a toothpick,2,4,2,NA,NA,NA,MB,NA
1152,20160310,"69,896,846","6,542,508",0.715397626,0.604341835,fork,scratching your back,2,4,1,NA,NA,NA,MB,NA
1153,20160311,"66,623,135","65,241,957",0.678118557,0.630313188,fork,get dirt from under your nails,2,5,2,NA,NA,NA,MB,NA
1154,20160395,"7,514,251","84,203,825",0.604008287,0.751407802,fork,brush,2,4,2,NA,NA,NA,MB,IS
1155,20160396,"808,379","8,631,799",0.830056399,0.937994719,fork,weed whacker,2,3,2,NA,NA,NA,MB,NA
1156,20160397,"61,656,857","68,218,784",0.542246699,0.676493496,fork,back scraper,2,5,1,NA,NA,NA,MB,NA
1157,20160398,"65,145,054","6,764,336",0.631248802,0.678520352,fork,stick for garbage,2,4,2,NA,NA,NA,MB,NA
1158,20160399,"6,985,551","69,032,884",0.757533967,0.722255468,fork,catapult for shooting food,2,5,2,NA,NA,NA,MB,NA
1159,20160400,"6,687,877","63,401,318",0.694673508,0.591482401,fork,holder for your punk work,99,99,99,NA,NA,NA,MB,NA
1160,20160401,"725,786","75,944,443",0.709595233,0.77024436,fork,paper puncture,2,4,1,NA,NA,NA,MB,NA
1161,20160402,"65,006,413","67,168,727",0.639138818,0.679999202,fork,figure maker in dough for cookies,1,5,1,NA,NA,NA,MB,NA
1162,20160403,"6,561,453","6,776,306",0.662441075,0.704701066,fork,pressing the edges of the apple turnovers,2,5,1,NA,NA,NA,MB,NA
1163,20160468,"8,631,538","9,016,597",0.807117447,0.872412473,fork,weapon,2,3,2,NA,NA,NA,MB,NA
1164,20160469,"75,439,596","8,227,472",0.750288203,0.886875592,fork,hole puncher,1,4,1,NA,NA,NA,MB,NA
1165,20160470,"79,522,524","8,114,473",0.76242207,0.785468668,fork,standard,2,3,2,NA,NA,NA,MB,NA
1166,20160471,"72,624,593","8,419,009",0.62930882,0.838772431,fork,scoop,1,5,1,NA,NA,NA,MB,IS
1167,20160472,"78,393,755","7,997,285",0.775188476,0.797961444,fork,gardening tools,2,3,2,NA,NA,NA,MB,NA
1168,20160473,"81,514,015","9,178,444",0.66066885,0.831225887,fork,mixer,1,5,1,NA,NA,NA,MB,NA
1169,20160474,"67,857,065","68,413,367",0.71965757,0.719907135,fork,thread from clothing retrieval tool,2,4,2,NA,NA,NA,MB,NA
1170,20160528,"76,002,717","766,645",0.701264739,0.705649346,fork,throw,2,5,1,NA,NA,NA,MB,NA
1171,20160529,"7,705,758","803,843",0.749141127,0.8071201,fork,catch,2,4,1,NA,NA,NA,MB,NA
1172,20160530,"67,618,513","6,575,576",0.701970488,0.641819805,fork,pick in the ground,2,5,1,NA,NA,NA,MB,NA
1173,20160531,"75,349,617","8,254,839",0.665251762,0.79084903,fork,eat soup,2,3,1,NA,NA,NA,MB,NA
1174,20160532,"7,421,462","78,880,424",0.685794383,0.767507598,fork,eat candy,2,4,3,NA,NA,NA,MB,NA
1175,20160533,"78,498,034","82,662,525",0.860079184,0.94672738,fork,Lois pricks,99,99,99,NA,NA,NA,MB,NA
1176,20160534,"837,064","8,986,056",0.84657301,0.966385704,fork,redirect,99,99,99,NA,NA,NA,MB,NA
1177,20160535,"79,541,836","802,697",0.718856454,0.72468406,fork,straighten,2,5,1,NA,NA,NA,MB,NA
1178,20160536,"6,754,342","78,813,615",0.580448419,0.787994206,fork,meat cutting,2,3,2,NA,NA,NA,MB,NA
1179,20160537,"6,208,218","7,076,237",0.539919227,0.714969635,fork,prick dough into pieces,1,5,1,NA,NA,NA,MB,NA
